User,Tweet,Unnamed: 0,Date
CNNnews18,"#BREAKING | Girl allegedly kidnapped in a car from outside a college in Gurgaon; Anil Kumar,ACP Gurgaon says they are examining CCTV footage",,
CNNnews18,#BREAKING | Uzbekistan's national Shakhnoza Shukurova was kidnapped and brutally murdered in Delhi,,
CNNnews18,"Social media solves kidnapping mystery, helps minor girl unite with parents https://t.co/s324IxXApI via @newseighteen",,
CNNnews18,"Caught on CCTV: 2yr old girl kidnapped by 2 bikers &amp; later raped while playing outside her house in Nangloi, Delhi
https://t.co/TMZNZzHQv4",,
CNNnews18,"Caught on CCTV: 2yr old girl kidnapped by 2 bikers &amp; later raped while playing outside her house in Nangloi, Delhi
https://t.co/WCczXU1iT3",,
CNNnews18,"Young Intelligence Bureau inspector kidnapped, killed in Meghalaya http://t.co/3MvyDpWM8O http://t.co/M3uaopWbbP",,
CNNnews18,JUST IN: Intelligence Bureau inspector kidnapped and killed in Meghalaya,,
CNNnews18,"21-year-old woman,paramour get nephew kidnapped, killed for ransom; arrested Via @NewsEighteen http://t.co/T48riIgQLY http://t.co/CDQ4PUZNdf",,
CNNnews18,"Lord Hanuman saved him:MP Home Min's bizarre remark on kidnapped boy found lying near forest Via @NewsEighteen
WATCH: http://t.co/y2BZQknZNK",,
CNNnews18,"Stop this shame: Class 8 student kidnapped, raped http://t.co/KUrY75fPu1 via @NewsEighteen http://t.co/p14mNl3jdf",,
CNNnews18,"J&amp;K: 3 people are reportedly kidnapped by escaped militants
LIVE: http://t.co/lh3mmupIyt",,
CNNnews18,"BREAKING | Delhi Police arrest wanted criminal Vikas Lagarpuria, wanted in cases of murder,exportation and kidnapping http://t.co/coqOjPsDx9",,
CNNnews18,RT @CNNIBNBreaking: Bihar: JDU MLA Anant Singh arrested in kidnapping and murder case,,
CNNnews18,"Delhi: Traffic constable kidnapped, driven around in truck for over 100 kms
http://t.co/S0lGKhZwNA http://t.co/3CW9W5GCQh",,
CNNnews18,"2 minor sisters kidnapped, gang-raped by 5 in Badaun, Uttar Pradesh http://t.co/FyY1j5Dyb4 http://t.co/nPjElYFMqu",,
CNNnews18,RPF personnel rescue kidnapped girl from Rajdhani Express http://t.co/vKQl2dUC7p,,
CNNnews18,"Uber rape: Delhi court frames charges of rape, kidnapping, criminal intimidation against driver
http://t.co/lsIApvPjXs",,
CNNnews18,"Delhi court frames charges of rape, kidnapping, criminal intimidation against driver
http://t.co/mX8QeyKVG7 http://t.co/ta88xKdKx9",,
CNNnews18,"BREAKING | J&amp;K Sarpanch kidnapped &amp; killed by suspected militants, body recovered",,
CNNnews18,Delhi: 6-year-old boy found murdered after kidnapping http://t.co/Z5q3IdEjQE,,
CNNnews18,"Uttar Pradesh: Minor kidnapped, sodomised and killed
http://t.co/5J0jGEPSeM http://t.co/8yJhdcEXeM",,
CNNnews18,RT @CNNIBNBreaking Kidnapping case registered against UP Mining Minister's son,,
CNNnews18,"Delhi: HC upholds man's life term for kidnapping, murdering 5-year-old
http://t.co/JqR5ute8PR http://t.co/UW1dj44KlS",,
CNNnews18,Kidnapped baby Jhanvi found: Has social media helped in policing? http://t.co/RUzlDnSUuy #IBNConnect,,
CNNnews18,Kidnapped #BabyJhanviFound: Has Social Media helped in policing? Tweet with #IBNConnect or call 01204341895 @ 6:30pm http://t.co/4Qaopsk7rE,,
CNNnews18,Kidnapped #BabyJhanviFound: Has Social Media helped in policing? Tweet with #IBNConnect or call 01204341895 @ 6:30pm http://t.co/MUBdnWpRsA,,
CNNnews18,"Kidnapped baby Jhanvi found: Has Social Media helped in policing?
Tweet with #IBNConnect or call 01204341895
Join us @ 6:30pm
Have your say",,
CNNnews18,Kidnapped baby Jhanvi found: Has social media heped in policing? Call us on 0120-434-1895 and have your say! Tweet us here with #IBNConnect.,,
CNNnews18,Hyderabad: Minor boy kidnapped and murdered http://t.co/wuQdVHS67H,,
CNNnews18,"Nagpur: 8-year-old kidnapped boy dead, 2 arrested http://t.co/TTZWmZC7pa",,
CNNnews18,"#8yearoldkilled The 8-year-old was the son of a prominent local dentist who was kidnapped, later killed, by a former employee of the doctor",,
CNNnews18,"#8yearoldkilled Police claim that the minor was killed one hour after being kidnapped, even before the ransom call was made",,
CNNnews18,#8yearoldkilled The minor was the son of a prominent local dentist who was kidnapped 2 days ago by a former employee of the doctor,,
CNNnews18,"Breaking News: Minor kidnapped earlier this week found dead, kidnappers had demanded Rs 10 cr in ransom",,
CNNnews18,"RT @IBNLiveRealtime Nagpur: 8-year-old found dead two days after being kidnapped, 2 arrested",,
CNNnews18,#ISISBeheadsAgain: ISIS's second victim Steven Sotloff was kidnapped in Syria,,
CNNnews18,UP: Protest erupts in Faizabad after kidnapped girl dies http://t.co/OS9z60eL8I,,
CNNnews18,"RT @IBNLiveSports: Carlos Tevez's father kidnapped, released after ransom paid http://t.co/Neu5O8jif3 #SerieA",,
CNNnews18,Libya ex-deputy PM kidnapped: Family http://t.co/LpE0yzWsjL,,
CNNnews18,Israel UN envoy says no Israeli soldier kidnapped in Gaza http://t.co/YYmMGmzw9f,,
CNNnews18,"Mumbai: Police constable arrested for kidnapping, extortion http://t.co/nf3OJ0iCw2",,
CNNnews18,RT @IBNLiveRealtime Mumbai: Police constable arrested for extortion and kidnapping,,
CNNnews18,Nigeria: 'Good news' soon on kidnapped girls http://t.co/i3jhBaif7i,,
CNNnews18,"40 Indian workers kidnapped in Iraq, not received any ransom calls: MEA http://t.co/65cfU5cLQ9 #iraq",,
CNNnews18,RT @IBNLiveRealtime 40 Indian workers kidnapped in Iraq: Ministry of External Affairs,,
CNNnews18,Kidnapped banker in Meghalaya rescued after gunfight http://t.co/Ddkxw8uPG5,,
CNNnews18,Israeli leader warns kidnapping saga could drag on http://t.co/Yn4NkgzMGz,,
CNNnews18,Taliban behind the kidnapping of Indian: Afghanistan Interior Ministry http://t.co/1EAqVAmJfF,,
CNNnews18,RT @IBNLiveRealtime One arrested by Afghan security forces for kidnapping Indian aid worker in Herat,,
CNNnews18,No leads on the whereabouts of Indian kidnapped in Herat http://t.co/Yja3VyOPeE,,
CNNnews18,California: Woman found 10 years after her kidnapping http://t.co/NPW7dbumVp,,
CNNnews18,Boko Haram releases a video allegedly showing kidnapped Nigerian girls http://t.co/ww3A4xJwIO,,
CNNnews18,"Delhi: Man sent to 10 years in jail for kidnapping, raping teenager http://t.co/475hZmQRYG #CrimeAgainstWomen",,
CNNnews18,Delhi: AIIMS staff arrested for kidnapping child http://t.co/9yXwB24iof,,
CNNnews18,"RT @IBNLiveRealtime Case of kidnapping, wrongful confinement against Ramdev's brother",,
CNNnews18,RT @IBNLiveRealtime Libya's kidnapped PM has been freed: Associated Press,,
CNNnews18,RT @IBNLiveRealtime Libyan PM Ali Zeidan kidnapped by armed men: reports,,
CNNnews18,"J&amp;K: Two policemen arrested for kidnapping, raping minor http://t.co/b7XNbH18GH",,
CNNnews18,Three arrested in Delhi for kidnapping child http://t.co/UgHqp4zJiO #kidnapping,,
CNNnews18,Delhi Police arrests property dealer for kidnapping 11-year-old boy http://t.co/lrGoT8QdVt,,
CNNnews18,"Mumbai: Tailor arrested for molesting, kidnapping 10-year-old girl http://t.co/Vsop99yNsX",,
CNNnews18,One day old baby stolen from maternity ward of Govt hospital http://t.co/8pP55tfh4n #Kidnapped,,
CNNnews18,RT @ibnlivePolitics: Chhattisgarh: Kidnapped Cong leader's son pleads to Naxals to free him http://t.co/D3o6msc9uB,,
CNNnews18,Pak: 6 arrested in former PM Yousuf Raza Gilani's son kidnapping case http://t.co/VBDvbCi5tm,,
CNNnews18,"A 13-year-old is kidnapped by his cousin for ransom in Mumbai, then  allegedly killed. After they lose 10 lakh in betting on an IPL match.",,
CNNnews18,"Mumbai: How an MBA and his friend kidnapped, burnt cousin to death http://t.co/FB3SC0VBeq #IPLbetting",,
CNNnews18,"Mumbai: 13-year-old kidnapped, killed by cousin, friend over IPL bet http://t.co/0wS58F73C9 #IPLbetting",,
CNNnews18,Missing children to be treated as kidnapped in Maharashtra http://t.co/ekDf5R2SAW,,
CNNnews18,Pakistan: Ex-PM Gilani seeks ISI's help to trace his kidnapped son http://t.co/t2l4OvwVvU #AliHaiderGilani,,
CNNnews18,Pakistan on the edge a day before elections; Gilani's son kidnapped http://t.co/CokQCT8rAy,,
CNNnews18,Pakistan: Taliban suspected to be behind Gilani's son's kidnapping http://t.co/FIBHApjjio #GilaniSonKidnap,,
CNNnews18,Pakistan ex-PM Gilani's son Ali Haidar kidnapped from poll rally http://t.co/xM5IxadNTz,,
CNNnews18,"Gurgaon: Maid, husband arrested for kidnapping employer's son http://t.co/pkcD6Awuxr",,
CNNnews18,Maharashtra: Five arrested for kidnapping 10-yr-old boy http://t.co/nJl61bdPR5,,
CNNnews18,Italy says seven foreign hostages kidnapped in northern Nigeria killed http://t.co/thWRfC056k,,
CNNnews18,"Uttar Pradesh: Girl student kidnapped, angry villagers block highway http://t.co/k5ibBkZk0O",,
CNNnews18,Delhi siblings kidnapping-murder: Fourth accused arrested from Mandawali http://t.co/fuVCS0AtLO,,
CNNnews18,"Madhya Pradesh: Mob torches vehicles, ransacks police station after murder of kidnapped boy http://t.co/j11DOM0w1F",,
CNNnews18,"Delhi siblings murder case: Accused murdered victims on the day of kidnapping, wanted fast cash http://t.co/rk3ymenghG",,
CNNnews18,RT @IBNLiveRealtime Delhi: Police say siblings were killed on day of kidnapping,,
CNNnews18,Delhi kidnapping-murder case: Police arrest three including distant relative of minor victims http://t.co/XzyKAypWda,,
CNNnews18,Delhi kidnapping-murder case: Three including distant relative of minor victims detained http://t.co/4q5pRPjU5l,,
CNNnews18,"Delhi: Bodies of two children found at Pragati Maidan, police say they were kidnapped http://t.co/WN2j3suwNZ",,
CNNnews18,"Pirates free two Indian sailors, 4 others kidnapped off Nigerian coast http://t.co/w8w6KAYmq0",,
CNNnews18,"Odisha: Kidnapped ARSS chairman rescued by AP Police, 7 arrested http://t.co/rvYebJyp",,
CNNnews18,RT @IBNLiveRealtime Kidnapped ARSS chairman rescued by AP Police,,
CNNnews18,"Odisha: Chairman of construction firm kidnapped over payment dispute, 4 arrested http://t.co/YXmBuXNI",,
CNNnews18,RT @IBNLiveRealtime ARSS chairman kidnapped by men of Hyderabad based firm: Police,,
CNNnews18,"Delhi: Six-year-old kidnapped, rape and dumped on road http://t.co/9Qs12XmN",,
CNNnews18,"Delhi: RAW officer goes missing a day before his wedding, police suspect kidnapping http://t.co/PR1lDVw9",,
CNNnews18,Odisha: Maoist involved in IAS officer's kidnapping arrested http://t.co/cbiF1ghI,,
CNNnews18,Court summons Cong MP in a 7-year-old kidnapping and rape case http://t.co/DP9j6C63,,
CNNnews18,Five Indian sailors kidnapped off Nigeria freed http://t.co/xtrx1prg,,
CNNnews18,"Mumbai: 3-year-old girl kidnapped, raped http://t.co/ucHTSvSA",,
CNNnews18,Kidnapped Sikh man beheaded in Pakistan's lawless tribal belt http://t.co/BlyLKFcp,,
CNNnews18,"Delhi court acquits youth in kidnapping-rape case, says can't be swayed by media http://t.co/z6Nrdc6v",,
CNNnews18,Manipur: Rajasthani businessman kidnapped for ransom http://t.co/FH3vxdMQ,,
CNNnews18,Bigg Boss 6: Does Imam Siddiqui get kidnapped from the house? http://t.co/Sf1mxpz6,,
CNNnews18,Taliban kills 21 kidnapped Pakistani soldiers http://t.co/U8hnOAE9,,
CNNnews18,Hindu doctor shot dead in Pakistan after kidnapping attempt failed http://t.co/BGZRZPnZ,,
CNNnews18,[Video] Second case of infant kidnapping from Jammu government hospital in 3 days http://t.co/wSEMKXfl,,
CNNnews18,Second case of infant kidnapping from Jammu government hospital in 3 days http://t.co/dYNJbgNG,,
CNNnews18,[Video] US: Search on for 10-month-old kidnapped Indian baby http://t.co/ZcmBgr4g,,
CNNnews18,US: Search on for 10-month-old kidnapped Indian baby girl http://t.co/IDe0w2AX,,
CNNnews18,"Jind: Kidnapped six-year-old girl found, family alleges gangrape http://t.co/NzJQoNKm",,
CNNnews18,[Video] News 360: Kidnapped BDM's director Sudhir Mahajan freed in Meerut http://t.co/bxsoF4kS,,
CNNnews18,"[Video] Meerut: Kidnapped BDM director rescued, 2 arrested http://t.co/3wOcj7SY",,
CNNnews18,"Meerut: Kidnapped BDM director rescued, 2 arrested http://t.co/iONIMrWn",,
CNNnews18,Mumbai: 10-year-old boy kidnapped from CST station http://t.co/QdE8EkaT,,
CNNnews18,UP: Corpse of kidnapped Lucknow boy found in Mirzapur http://t.co/4lQIdX06,,
CNNnews18,RT @IBNLiveRealtime The trio kidnapped a property dealer in outer Delhi on Sept 1,,
CNNnews18,RT @IBNLiveRealtime The trio kidnapped a property dealer from outer Delhi on Sept 1,,
CNNnews18,"RT @IBNLiveRealtime Delhi: 2 state-level boxers, teen wrestler arrested for kidnapping",,
CNNnews18,British girl of Pak origin 'kidnapped' in Lahore http://t.co/F6sauyZp,,
CNNnews18,"Kidnapped Pak Hindu girls converts, marries Muslim http://t.co/sVykfllf",,
CNNnews18,"Kidnapped Pak Hindu girl embraces Islam, marries http://t.co/y5UGAhVR",,
CNNnews18,[Video] Hindu girl kidnapping: 'Pak government failed to act' http://t.co/6kCod1o7,,
CNNnews18,Hindu teen girl kidnapped in Pakistan http://t.co/ZCN9yQb6,,
CNNnews18,Delhi cops arrested in UP for kidnapping engineer http://t.co/2lrmriAq,,
CNNnews18,"Ajmer: 2 minors kidnapped, 1 caught on CCTV http://t.co/qRh0BV8w",,
CNNnews18,Kidnapping charge on Vishal atrocious: Counsel to HC http://t.co/jst1SLBH,,
CNNnews18,CST station kidnapping victim brought home http://t.co/wUu23Jbv,,
CNNnews18,CST kidnapping victim to be reunited with family http://t.co/S7PIP3mM,,
CNNnews18,"New kidnapping caught on CCTV, this time in Delhi http://t.co/SghDg84W",,
CNNnews18,CST station kidnapping victim found in Haridwar http://t.co/wYxywDUe,,
CNNnews18,RT @IBNLiveRealtime Girl kidnapped from Mumbai station rescued: Haridwar Police,,
CNNnews18,Mumbai: Kidnapping at CST station captured on camera http://t.co/VA08D88n,,
CNNnews18,RT @IBNLiveRealtime Mumbai: 3-yr-old boy kidnapped in full public view,,
CNNnews18,Youth 'kidnapped' by LeT returns to India http://t.co/8Xuu2sah,,
CNNnews18,Chinese woman detained for kidnapping Indian trader http://t.co/pi6TZ2dS,,
CNNnews18,RT @IBNLiveRealtime Kidnapping is a national problem: Chhattisgarh CM,,
CNNnews18,AP: Kidnapped schoolboy found murdered http://t.co/YVQsw5eR,,
CNNnews18,Pak Hindus protest kidnapping of young girls http://t.co/um1sZTLv,,
CNNnews18,Noida: 3 youths arrested for kidnapping 4-yr-old http://t.co/yWI6Qkp8,,
CNNnews18,"Noida: Cops rescue kidnapped girl, 3 arrested http://t.co/9ZKbevO5",,
CNNnews18,Delhi: Kidnapped engineer found dead http://t.co/Sgl1VAtI,,
CNNnews18,Bangalore: Kidnapped jeweller found murdered http://t.co/ecsdlj7V,,
CNNnews18,Kidnapped British woman freed in Somalia http://t.co/M7sozOkF,,
CNNnews18,RT @IBNLiveRealtime Odisha: 2 Italian tourists reportedly kidnapped by Maoists,,
CNNnews18,Assam: 2 kidnapped forest officials released #IBNLiveCount http://t.co/Uiww0pcJ,,
CNNnews18,"Assam: Forest officers kidnapped, search begins http://t.co/D0JnLvRJ",,
CNNnews18,"Mumbai: 7-month-old boy kidnapped, then returned http://t.co/gFKNZjXB",,
CNNnews18,"Hindu girl kidnapped, forced to convert in Pak http://t.co/jGC8o8sO",,
CNNnews18,"Hindu traders looted, kidnapped in Pak http://t.co/SgnZnWyD",,
CNNnews18,"Delhi: 3 girls kidnapped, 2 raped and 1 untraced http://t.co/LcwxleR8",,
CNNnews18,"Delhi: 3 girls kidnapped; 2 raped, one untraced http://t.co/byHpKUK5",,
CNNnews18,Abandoned child at AIIMS may have been kidnapped http://t.co/IRnlZOGo,,
NewsNationTV,"पाकिस्तान ने पार की सारी हदें, भारतीय उच्चायोग के इस्लामाबाद कार्यालय से दो कर्मचारी लापता
https://t.co/P85Jv2ZXGS
@PMOIndia @ImranKhanPTI @AmitShah @rajnathsingh 
#Pakistan #India #Kidnapped",0.0,2020-06-15 05:56:10+00:00
NewsNationTV,"#Watch: #KhabarCutToCut: Hindu Girl Kidnapped, Forcibly Converted In Pakistan

https://t.co/4xxMvNi9TH",1.0,2020-01-22 18:46:33+00:00
NewsNationTV,"Manipur Chief Minister N Biren Singh's brother Tongbram Lukhoi Singh was kidnapped by five men who pretended to be CBI officers

@NBirenSingh 

https://t.co/I6NdhTPfDt",2.0,2019-12-14 12:26:28+00:00
NewsNationTV,"#BREAKING | 18 #Indians on board Hong Kong vessel kidnapped off Nigerian coast: Ship tracking agency

https://t.co/ExkOEBdt0M",3.0,2019-12-04 17:16:14+00:00
NewsNationTV,"The #Unnao rape survivor was allegedly kidnapped and raped for nine days at different places by three people 

https://t.co/DbSBvnHTdB",4.0,2019-10-12 11:23:06+00:00
NewsNationTV,"#Unnao Rape Survivor Kidnapped, Sexually Assaulted For 9 Days By 3 People At Different Places: #CBI

https://t.co/DbSBvnHTdB",5.0,2019-10-11 17:04:58+00:00
NewsNationTV,"Three minor boys were allegedly kidnapped, raped and brutally murdered by unidentified persons in Pakistan's Punjab province

https://t.co/OJbuMe5Y56",6.0,2019-09-18 12:26:42+00:00
NewsNationTV,"Mohammad Khalid, 17, had alleged that he was kidnapped by four men, who poured kerosene and set him set on fire for not chanting 'Jai Shri Ram'

https://t.co/h3zpSELojY",7.0,2019-07-30 13:42:49+00:00
NewsNationTV,"A minor girl who was kidnapped over two weeks ago was found dead in Himachal Pradesh's Kullu district.

https://t.co/wwHATQIoa3",8.0,2019-07-19 03:25:57+00:00
NewsNationTV,"#VIDEO | In a shocking incident, a couple was kidnapped at gunpoint from Allahabad High Court premises. The newly wed couple had moved to the court seeking security. Watch video

https://t.co/uM1yOa2MUd",9.0,2019-07-15 11:35:50+00:00
NewsNationTV,"Bike-borne miscreants rob man on gunpoint in Delhi's Adarsh Nagar, woman kidnapped in broad daylight in Uttar Pradesh's Bareilly and more stories on today's #KhabarCutToCut.

Full video: https://t.co/p4uJeafaxs https://t.co/nTETPH8Ikm",10.0,2019-07-03 06:12:22+00:00
NewsNationTV,"#BREAKING | Kidnapped husband-wife duo shot at before being released by suspected terrorists in Kashmir’s Anantnag

https://t.co/cCan0dW6fx",11.0,2019-06-21 10:55:34+00:00
NewsNationTV,"#WATCH | Former Bihar chief minister and RJD leader @laluprasadrjd's wife @RabriDeviRJD on Wednesday called PM Narendra Modi a ""jallad"" and accused him of getting judges and journalists killed and kidnapped. 

https://t.co/0krD8coSAf",12.0,2019-05-08 08:11:00+00:00
NewsNationTV,"A 23-year-old woman was allegedly kidnapped and raped by four men in Uttar Pradesh's Muzaffarnagar

https://t.co/HYzE7gfNj7",13.0,2019-04-21 06:44:47+00:00
NewsNationTV,"#BREAKING | Bihar: Kidnapped for Rs 50-lakh ransom, abductors murder late JDU leader's son fearing arrest

https://t.co/czTBkwbreW",14.0,2019-04-04 04:53:22+00:00
NewsNationTV,"The two girls, 13-year-old Raveena and 15-year-old Reena, were allegedly kidnapped by a group of ""influential"" men from their home

https://t.co/ulDASTGtQA",15.0,2019-03-24 07:07:26+00:00
NewsNationTV,"#BREAKING | Ex-Indian Army jawan kidnapped, brutally murdered by terrorists in Pulwama's Pingleena village 

https://t.co/2Edw5qTaOy",16.0,2019-03-13 09:52:31+00:00
NewsNationTV,"79 school students kidnapped in #Cameroon's Bamenda city
https://t.co/ZFR7DwJfPh",17.0,2018-11-05 12:56:51+00:00
NewsNationTV,"Grameen Bank manager kidnapped in #Bihar

https://t.co/ELTU1p7i0o",18.0,2018-09-28 11:10:23+00:00
NewsNationTV,"CBSE board exam topper allegedly kidnapped, gangraped in #Haryana's Mahendergarh
https://t.co/MZul6kTqUL",19.0,2018-09-14 06:13:00+00:00
NewsNationTV,"Siblings kidnapped in #Malaysia arrive in #Maharashtra after release
https://t.co/tPtXs8L73n
#MalaysiaKidnappedCase",20.0,2018-08-10 17:54:03+00:00
NewsNationTV,"Woman kidnapped and raped by rickshaw driver
https://t.co/mxI45Fjb1K",21.0,2018-08-01 09:22:08+00:00
NewsNationTV,"Policeman, who was kidnapped by militants from #Shopian, found dead #JammuAndKashmir",22.0,2018-07-06 03:11:28+00:00
NewsNationTV,"#PoliceConstable kidnapped by militants in #Shopian Village

https://t.co/1RtMwKZm3v",23.0,2018-07-05 17:51:21+00:00
NewsNationTV,"Delhi: 21-year-old Delhi University student who was kidnapped for ransom on March 23, murdered.",24.0,2018-03-29 12:43:43+00:00
NewsNationTV,"Following Indian authorities’ confirmation of murder of a group of Indian workers kidnapped by #Daesh in 2014, #France offers its condolences to victims’ families &amp; loved ones &amp; to Indian authorities: Statement",25.0,2018-03-22 04:38:12+00:00
NewsNationTV,39 Indians kidnapped in Iraq’s Mosul killed by Islamic State: Sushma Swaraj: https://t.co/LjtYlKM0tQ via @YouTube,26.0,2018-03-20 07:38:59+00:00
NewsNationTV,"39 Indians kidnapped in #Iraq #Mosul killed by #IslamicState , says @SushmaSwaraj 
https://t.co/Gwli35tDJv",27.0,2018-03-20 06:10:19+00:00
NewsNationTV,Uttar Pradesh: Five-year-old kidnapped boy rescued: https://t.co/NIhDHjaHRx via @YouTube,28.0,2018-02-06 04:04:50+00:00
NewsNationTV,"#Kidnapped from school bus on #RepublicDay, 5-year-old boy rescued by @DelhiPolice , 1 kidnapper shot dead
https://t.co/MM4BBk5r4z",29.0,2018-02-06 03:56:30+00:00
NewsNationTV,"Facts on K Jadhav remain what we released in our previous statements. He's a retired Indian Naval Officer, who was engaged in business in Iran, kidnapped in Iran &amp; produced in Pak. We're fighting his case at ICJ",30.0,2018-02-03 15:27:41+00:00
NewsNationTV,#Bihar: 15-year-old girl kidnapped for the second time in two months from West Champaran's Semera Parsa village.,31.0,2018-01-31 04:00:51+00:00
NewsNationTV,"23-year-old kidnapped, gang raped in moving car in Faridabad: https://t.co/L5nwgiB10q via @YouTube",32.0,2018-01-15 12:46:34+00:00
NewsNationTV,"A 22-year-old girl was kidnapped in a car and was raped by 3 unknown men yesterday, injury marks also found on her head and body. The girl was later dropped near a petrol pump in Sikri; SIT constituted for investigation, FIR registered: ACP Crime branch Faridabad #Haryana",33.0,2018-01-15 04:07:45+00:00
NewsNationTV,#Bokaro #SteelPlant #engineer #Kidnapped from #TRAIN in #Bihar; forced to #Marry at gunpoint in #Patna https://t.co/t1D07y1wux,34.0,2018-01-05 21:22:43+00:00
NewsNationTV,Minor kidnapped and allegedly molested in #Ghaziabad's #Sahibabad. Police register case,35.0,2017-12-19 10:39:54+00:00
NewsNationTV,"#JammuandKashmir: Three terrorists barged into house of a cop in Ajas, #Bandipora and kidnapped his brother, last night; he was later released https://t.co/07BZsSLoEI",36.0,2017-12-07 05:28:30+00:00
NewsNationTV,"It is our 'nationalism' that made us get Father Tom and Father Prem back. When Judith D'Souza was kidnapped, we once again did whatever we could to bring this daughter of India back: PM Narendra Modi in Ahmedabad #Gujarat",37.0,2017-12-03 13:02:40+00:00
NewsNationTV,#Delhi: Dead body of kidnapped student found near #Chhatarpur area @nnrizwanarif https://t.co/jt3rnfTQfZ,38.0,2017-10-30 08:57:16+00:00
NewsNationTV,Hyderabad: 3-day-old infant kidnapped from Niloufer hospital: https://t.co/Nt6e9LrLFd via @YouTube,39.0,2017-10-24 04:14:34+00:00
NewsNationTV,Two-year-old girl kidnapped and murdered in #Pune 's #Dhayari. Police begin investigation #Maharashtra,40.0,2017-10-22 05:33:27+00:00
NewsNationTV,"UP: 19-yr-old girl allegedly kidnapped from #Delhi-Agra Highway
https://t.co/bpMFCqztlH",41.0,2017-10-15 07:29:52+00:00
NewsNationTV,"#Bengaluru: Police recovered body of Sharath, son of an Income Tax officer, who was kidnapped on Sept 12. Total 6 people arrested in case",42.0,2017-09-22 04:44:31+00:00
NewsNationTV,Doctor kidnapped in Etawah's Friends Colony. Kidnappers demand ransom from family. Police begin investigation,43.0,2017-09-14 17:06:39+00:00
NewsNationTV,5-year-old boy kidnapped in UP's Etah. Police begin #investigation https://t.co/E8Ub7yn993,44.0,2017-07-27 12:08:33+00:00
NewsNationTV,#Chhattisgarh: Seven persons kidnapped by #naxals from a village in #Balrampur district,45.0,2017-07-24 06:13:33+00:00
NewsNationTV,".@SushmaSwaraj to hold talks with #Iraq on kidnapped #Indians from #Mosul city
https://t.co/KlN9268v2M",46.0,2017-07-24 01:15:00+00:00
NewsNationTV,"@SushmaSwaraj to hold talks with Iraqi counterpart on kidnapped Indians from #Mosul city
https://t.co/vKVzOOJ4XX",47.0,2017-07-23 14:01:15+00:00
NewsNationTV,"#Police rescue kidnapped #Delhi doctor from #Meerut
https://t.co/lBuK9cbMeq",48.0,2017-07-20 08:08:30+00:00
NewsNationTV,"#Niger: Nine killed, dozens kidnapped in suspected #BokoHaram attack
https://t.co/HQ6IkOlBHe",49.0,2017-07-03 15:21:10+00:00
NewsNationTV,#India's position hs been consistent that #KulbhushanJadhav ws kidnapped from Iran &amp;confession was extracted in militarycustody:#HarishSalve,50.0,2017-05-15 09:19:37+00:00
NewsNationTV,"#Nigeria releases 82 #ChibokGirls kidnapped by #BokoHaramIslamists about three years back
https://t.co/Nm6TW1e9N0",51.0,2017-05-07 03:24:54+00:00
NewsNationTV,"#Noida : 21-yr-old student of private university allegedly #raped in car after being #kidnapped, #FIR registered
https://t.co/XBEOrDaJJt",52.0,2017-04-27 04:35:58+00:00
NewsNationTV,"22 girls kidnapped by #BokoHaram in north-east Nigeria
https://t.co/oCRV49bve0",53.0,2017-04-01 02:27:22+00:00
NewsNationTV,"15-year-old girl allegedly #kidnapped by a head constable in Hyderabad, case registered
https://t.co/698VTahB8t",54.0,2017-03-10 03:31:42+00:00
NewsNationTV,"Indian man who was #kidnapped in Libya #rescued, to be brought back shortly: External Affairs Minister @SushmaSwaraj (PTI)",55.0,2017-02-22 02:03:47+00:00
NewsNationTV,"#Pakistan has kept hundreds of Pashtun girls in Lahore as sex slaves,kidnapped girls from #swat and Waziristan:Umar Khattak,Pashtun activist",56.0,2017-01-14 03:58:52+00:00
news24tvchannel,"Haryana में बेखौफ हुए बदमाश.. झज्जर में  दिन-दहाड़े हुआ महिला का अपहरण । 

#Haryana #Kidnapped #Unlock1 
@sakshijoshii @angrishvishal https://t.co/FH8Ey7LrhM",0.0,2020-06-12 10:14:32+00:00
news24tvchannel,"18 #Indians on board Hong-Kong vessel kidnapped off Nigerian coast

https://t.co/s8C4kuZANo https://t.co/Zv3vfde2Ne",1.0,2019-12-05 03:33:42+00:00
news24tvchannel,"Manjinder S Sirsa: Another girl - this time just 13-year-old Pooja Kumari who is kidnapped by Syed Irshad Shah &amp; forcibly converted to Islam
Let’s all collectively urge @UN for safety &amp; religious freedom of minorities in #Pakistan 
@ANI @mssirsa @angrishvishal",2.0,2019-09-05 17:26:10+00:00
news24tvchannel,"I'm not well and hence in hospital. No body Kidnapped me..I will return to Bangalore only once get well: MLA Shrimanth Patil 

#KarnatakaTrustVote #KarnatakaPoliticalCrisis

 @deepakdubey_d https://t.co/JdAOICYQ1o",3.0,2019-07-18 14:47:57+00:00
news24tvchannel,"Multi-millionaire businessman's wife kidnapped, ransom demanded in cryptocurrency 

https://t.co/p7L81d071x",4.0,2019-01-09 14:38:59+00:00
news24tvchannel,"UP Horror...6-yr-old kidnapped boy murdered for Rs 50 lakh
@Uppolice @dgpup @yadavakhilesh @pramodtiwari700 
  https://t.co/gxIa6ENDUP",5.0,2018-12-21 15:20:42+00:00
news24tvchannel,"Two-yr-old girl kidnapped, raped in Delhi; 1 arrested @narendramodi @SwatiJaiHind @DelhiPolice @ArvindKejriwal https://t.co/udKwnkzgrY",6.0,2018-11-18 18:51:05+00:00
