User,Tweet
IndiaToday,"Satark Nagrik Sangathan's Anjali Bhardwaj, BJP spokesperson Anila Singh and ex-IPS officer Uday Sahay speak over delay in handing over post-mortem reports to kin of those killed in UP during anti-CAA protests.
#TTP
More videos: https://t.co/wMGGKJy9GN https://t.co/SFtwyPy6Ys"
IndiaToday,"Why is there a delay in handing over post-mortem report to families of those killed during anti-CAA protests in UP? State minister @Mohsinrazabjpup responds.
#TTP @PreetiChoudhry #CitizenshipShowdown
Live: https://t.co/4fqxBVUizL https://t.co/7DevXkgo3F"
IndiaToday,"Families of those killed in anti-CAA protests across UP still await post-mortem report. @abhishek6164 gets us more on this. 
#TTP @PreetiChoudhry #CitizenshipShowdown
Live: https://t.co/4fqxBVUizL https://t.co/7qmvXB0FAD"
IndiaToday,"The attack comes hours after three Hizbul Mujahideen terrorists, including a police deserter, were killed in an encounter with security forces in Shopian. @ashraf_wani 
https://t.co/B3kXHzBUnJ"
IndiaToday,"#JammuAndKashmir : Three Hizbul Mujahideen terrorists killed in an encounter in #Shopian. India Today's @kamaljitsandhu joins in for more. 
More videos : https://t.co/wMGGKJy9GN
#ITVideo https://t.co/OQzpxduGS5"
IndiaToday,"Three terrorists killed by security forces in #JammuAndKashmir's #Shopian . @ashraf_wani with more details. 
More videos : https://t.co/wMGGKJPL5n
#ITVideo https://t.co/u3EqngFycd"
IndiaToday,"Two police officers were killed in a shooting in the normally peaceful Honolulu, Hawaii's governor said in a statement.
https://t.co/Sgry08Ghxg"
IndiaToday,"""UP Police has been crying about being shot but is unable to show any personnel with injuries. But we know at least 24 people in UP who were killed in police action.....,""  Asaduddin Owaisi tweeted.
https://t.co/MJaAkuMVOI"
IndiaToday,".@adgpi paid tributes to soldiers killed in avalanches in Kashmir. India Today's @ashraf_wani tells us more. #ReporterDiary
More videos - https://t.co/FAHzdk9TO8 https://t.co/9Cne4ymghs"
IndiaToday,"He murdered his wife and threw it into the dam.
https://t.co/lCQ9Dcmjsj"
IndiaToday,"A church in Kerala has complained that Christian girls are being killed in the name of 'Love Jihad'.
Watch #IndiaFirst LIVE: https://t.co/4fqxBVUizL https://t.co/2cCPG5B6fr"
IndiaToday,"The Syro-Malabar Synod has claimed Christian girls in Kerala are being killed in the name of ""love jihad"". @Itsgopikrishnan brings us more details.
#FirstUp
More videos: https://t.co/wMGGKJy9GN https://t.co/uyUfyazBoy"
IndiaToday,"Kerala church raises concerns over Christians girls being killed for love jihad. @Itsgopikrishnan gives more details on the incident. #ITVideo

More Videos: https://t.co/wMGGKJy9GN https://t.co/gp9SYax8O0"
IndiaToday,"A man, who has killed two women over infidelity was arrested from a news channel studio in #Chandigarh when he confessed to these crimes during a live programme.
https://t.co/KHF7hGZgMr"
IndiaToday,"Iraqi lawmakers passed a resolution on Sunday to oust US troops, following the January 3 US drone strike that killed top Iranian General Qassem Soleimani.

https://t.co/ZQ8eFQxEaB"
IndiaToday,"Two civilians including Mohd Aslam and Altaf Hussain were killed in the attack, while two others were seriously injured.

https://t.co/yk9Ppe5QSU"
IndiaToday,"The virus killed 5,634 out of 21,060 birds on the farm in Chhattisgarh's Baikunthpur and all of the remaining birds were slaughtered.
https://t.co/qNYssdPW1r"
IndiaToday,"#Muzaffarpur shelter home case: No inmates were murdered,  CBI informs SC (@AneeshaMathur, @mewatisanjoo)
https://t.co/RO2PD7qza6"
IndiaToday,"2018 Muzaffarpur Shelter Home case: No evidence that children were murdered, CBI tells SC. Listen in to @AneeshaMathur for more details. 
#LunchBreak
More videos: https://t.co/wMGGKJPL5n https://t.co/59HUDOX57D"
IndiaToday,"Ukraine-bound plane crashes near Tehran airport; 170 killed
#ITVideo
More videos: https://t.co/wMGGKJPL5n https://t.co/ba2j0uZrfa"
IndiaToday,"20 American soldiers killed in attacks on US airbases in Iraq, claims Iran
#ITVideo @AbhishekBhalla7
More videos: https://t.co/wMGGKJPL5n https://t.co/WjNt7tWpxm"
IndiaToday,"US-Iran conflict : Trump doing damage control, says Iran state media after claiming 80 Americans killed
Live update : https://t.co/f19Lopz2Ew https://t.co/N1sxphLmAV"
IndiaToday,"US-Iran conflict : Iran media says 80 'US terrorists' killed in strike
Live update : https://t.co/e31qIgZZ9Q https://t.co/dk793tUisl"
IndiaToday,"The attack comes a week after a US drone strike killed Iran Gen Qassem Soleimani
https://t.co/wJDlsP5aZm"
IndiaToday,"Stampede at General Qasem Soleimani's funeral, 35 killed

https://t.co/2JiBCewLdP"
IndiaToday,"#ICYMI | A video has gone viral on social media claiming to be of the very drone attack that killed Iranian General Soleimani. Here is the #FactCheck of the viral video. 
(@journovidya)

https://t.co/oKlJzBH77o"
IndiaToday,"In a message on Friday, the Iran’s Supreme Leader Ayatollah Khamenei said, ""Iran will take tough revenge on the criminals who killed the top Iranian general.""
(@Geeta_Mohan)

https://t.co/y3UBm92GJJ"
IndiaToday,"The MEA also protested the killing of 25-year-old Sikh man, identified as Ravinder Singh, he was allegedly murdered in #Peshawar, Pakistan.
(@Geeta_Mohan)
https://t.co/BxpIYNIlbP"
IndiaToday,"A video has gone viral on social media claiming to be of the very drone attack that killed Iranian General Soleimani. Here is the #FactCheck of the viral video. 
(@journovidya ) 
https://t.co/oKlJzBH77o"
IndiaToday,"#Assam: Sansula Basumutary alias B Sotbangsa of NDFB (S) was killed during an encounter on Sunday.
(Report: @hemantakrnath)
https://t.co/rvMfSyTVmb"
IndiaToday,"""It seems he was killed somewhere else and the body was dumped here."" 
https://t.co/ee9BNMYkUB"
IndiaToday,"Sikh youth killed in Pakistan's Peshawar hours after Imran Khan breaks silence over Nankana Sahib attack. Here's a report. #ITVideo
More videos at https://t.co/GHplfKz9X1 https://t.co/28VGUygMRu"
IndiaToday,".@yadavakhilesh said families of all those killed during protests should be given adequate compensation.

https://t.co/jIAEv6HipC"
IndiaToday,"Fourteen people were killed and nine wounded in this bomb attack in #BurkinaFaso
https://t.co/oE7eCskSVY"
IndiaToday,"General #QassemSoleimani was regarded as the second-most powerful figure in #Iran. The head of Iran's elite Quds Force, was killed in an air strike at #Baghdad's international airport on January 2, 2020.
#NewsMo #Vertica #Soleimani https://t.co/TUU5hJVef1"
IndiaToday,"Maj. Gen. Qassem Soleimani of Iran, a powerful military commander seen by the Americans as a deadly adversary, was killed in a US airstrike that drew a furious response from Tehran.
https://t.co/2VBBSjMEc5"
IndiaToday,"Israel's defense minister summoned the country's military and security chiefs to Tel Aviv in the wake of the US. airstrike that killed Qassem Soleimani.
https://t.co/kM1H013Ydw"
IndiaToday,"Iran's supreme leader Ayatollah Ali Khamenei has vowed ""severe revenge"" after the United States killed General Qassem Soleimani.
https://t.co/ekdwDRpLdx"
IndiaToday,"The airstrike killed Iran's General Qassem Soleimani
https://t.co/pVTM0bXxEd"
IndiaToday,"A US airstrike killed top Iranian commander Qassem Soleimani
https://t.co/jeHeTBfxDo"
IndiaToday,"Experts believe oil prices could rise further following claims that the US had killed the top Iranian general and seven other military leaders in an airstrike at #Baghdad's international airport.
https://t.co/3kkBk4P34V"
IndiaToday,"The strike also killed Abu Mahdi al-Muhandis, the deputy commander of Iran-backed militias known as the Popular Mobilization Force.
https://t.co/uOWwdjBg3P"
IndiaToday,"A firefighter was killed in a factory in West Delhi's Peeragarhi after a fire broke out and the structure collapsed following an explosion
https://t.co/lobypuyw2e"
IndiaToday,"#KotaChildDeaths | How medical apathy killed over 100 kids in Kota
Full video of #InDepth with @PreetiChoudhry - https://t.co/cWHRpOgla0
#KotaTragedy https://t.co/MTXxZZlrOU"
IndiaToday,"At least 25 militia fighters were killed and 55 wounded. #Iraq

https://t.co/Gmkp5Sr592"
IndiaToday,"Qari Saifullah Mehsudwas killed outside the Guloon camp in Khost province.

https://t.co/qBnV0UT7RV"
IndiaToday,"The family of a man killed during the anti-CAA protests in Bijnor has now filed a complaint against six policemen
#UttarPradesh | Sanjeev Sharma

https://t.co/0BtFahn34x"
IndiaToday,"Somalia: At least 90 people were killed when a bomb-laden truck exploded at a busy checkpoint in Mogadishu

https://t.co/fkjTwAzTVW"
IndiaToday,"Kin of Bijnor man killed in stir files complaint against 6 policemen | #UttarPradesh
Read updates: https://t.co/JlSex4vjoj https://t.co/loDlTm5Ulh"
IndiaToday,"Four Pakistani soldiers killed in retaliatory firing by the Indian Army along LoC in Poonch
#ITVideo
More videos: https://t.co/wMGGKJPL5n https://t.co/oTDcRIXEUJ"
IndiaToday,"JDS national working president BM Farook slams Karnataka govt for revoking the decision on granting compensation to 2 people killed in Mangalore police firing. Here's what he said to India Today's @nagarjund. #ReporterDiary
More videos - https://t.co/FAHzdk9TO8 https://t.co/U2VGYIM5kc"
IndiaToday,"#CAA protest | Cong slams BSY for putting on hold compensation to kin of 2 killed in police firing in #Mangaluru
#ITVideo @nagarjund
More videos: https://t.co/wMGGKJy9GN https://t.co/803DGo1nIc"
IndiaToday,"Two soldiers killed in firing in PoK: Pakistan 
#ITVideo

More Videos: https://t.co/wMGGKJy9GN https://t.co/WN5KxsEvCq"
IndiaToday,"India Today's @Milan_reports speaks to the family of those killed in the clashes during #CAAProtests in Meerut. #ITVideo

More Videos: https://t.co/wMGGKJy9GN https://t.co/T4o5Hj06Lf"
IndiaToday,"Five killed in anti #CAAProtest in #Meerut. Watch this ground report by @Milan_reports. 
#TTP with @PreetiChoudhry : https://t.co/VoAgLmlFeM https://t.co/UhRnoYgoTR"
IndiaToday,"Seven members of the security forces who responded were also killed.
https://t.co/7jnzKOWUSf"
IndiaToday,"People killed in anti CAA-NRC protests should not be compensated: BJP MLA Basanagouda Patil Yatnal
#Karnataka | @nagarjund 

https://t.co/loKCVUorfF"
IndiaToday,"The protests against #CAA have killed more people than the months-long pro-democracy agitation that has been raging in Hong Kong.

https://t.co/MCvHvDXNVU"
IndiaToday,"Congress leader Priyanka Gandhi Vadra on Sunday visited Bijnor in UP, where 2 persons were killed in violence during anti-#CAA protests.
#LIVE updates https://t.co/Vvo1re2PO7 https://t.co/rifS543eAA"
IndiaToday,"India Today has talked to the family of 23-year-old Nausheen who was killed in police firing during the Mangaluru protests.
#ITVideo
More Videos: https://t.co/wMGGKJy9GN https://t.co/IdACfznHZz"
IndiaToday,"Citizenship showdown: 1 killed in Rampur during anti-CAA protest violence. India Today's @neelanshu512 gets us more on this. #ITVideo
https://t.co/GHplfKz9X1 https://t.co/oQBLBH4cNa"
IndiaToday,"10 AMU students detained near UP Assembly, 1 killed in Rampur
#CAAProtests live updates: https://t.co/wnxiXvk9nP https://t.co/P2VeAIin7Y"
IndiaToday,"Six people were killed in #UttarPradesh during protests against the #CitizenshipAmendmentAct
https://t.co/YPWm8Cj5aU"
IndiaToday,"#CAA_NRC_Protests LIVE: 5 killed in fresh UP violence, Internet suspended in Bijnor, Firozabad
Read live updates: https://t.co/QTAHqrJDlz https://t.co/YZ6UrbX5pX"
IndiaToday,"#CitizenshipWar 
#CitizenshipAmendmentAct 
#Mangaluru : Two people killed in police firing. India Today's @nolanentreeo gets us more on this. 
#ITVideo 
More Videos: https://t.co/wMGGKJy9GN https://t.co/EiBMGBQOZi"
IndiaToday,"Alleging that the youth were killed in a stage-managed gunfight, the families sought investigations by the CBI or some other agency. 
https://t.co/Uqwmcq8dmW"
IndiaToday,"Two anti-CAA protesters killed in police firing in Mangaluru; Ramachandra Guha detained. Watch more on the CAA protests in #Newstoday with @sardesairajdeep.
Full show: https://t.co/ggVjxgWd49 https://t.co/HWSY1RLmRz"
IndiaToday,"Two killed in police firing, confirms Mangaluru top cop. 
Watch #NewsToday live with @sardesairajdeep: https://t.co/4fqxBWbTYl https://t.co/gXHlp1F5V8"
IndiaToday,"#CitizenshipAmendmentAct #CAA 
One protester killed in police firing in #Lucknow. @neelanshu512 shares details.
#ITVideo
Live https://t.co/4fqxBVUizL https://t.co/4b7Um0ne3t"
IndiaToday,"The woman who was killed was a bank customer, Wells Fargo spokesman said.

https://t.co/UJGJjW0Xh6"
IndiaToday,"Scores were killed in the Jaipur bombings that took place in May 2008.
(@DevAWadhawan)
https://t.co/We5XpuE3en"
IndiaToday,"It is being claimed that a CRPF jawan was killed by anti-CAA protesters
#FactCheck
https://t.co/tqljoZ1ys0"
IndiaToday,"#AgendaAajtak19
The scrapping of #Article370 in Kashmir killed the tourism industry completely: @ghulamnazad.
LIVE: https://t.co/SzFPM7NDXo https://t.co/jT6bsfPv5k"
IndiaToday,"According to an analysis,  70 percent of the cops who killed themselves were suffering from anxiety or depression.
(Report by @NigamChayyanika for @mail_today)

https://t.co/L9XszrubQa"
IndiaToday,"Two 17-year-old boys were killed in police firing in #Guwahati on Thursday during a protest against #CitizenshipAmendmentAct 
https://t.co/jvmsi6ybJd"
IndiaToday,"It is being reported that they allegedly killed themselves by jumping in front of a speeding train.
(@Akshayanath ) 
#TamilNadu 
https://t.co/wqbZbpsYLW"
IndiaToday,"Global warming has killed the Delhi winter, and with it, your long leather boots. @pallaviparida18 finds out.

https://t.co/DWTpAKdi83"
IndiaToday,"The victim was found brutally killed after being raped on July 13, 2016 at Kopardi village in Ahmednagar district.

https://t.co/1zyE199h9j"
IndiaToday,"An Assistant Commandant-rank officer and an Assistant Sub-Inspector have been killed while two troops have been injured in the fratricidal incident.
https://t.co/srAEIs5xV2"
IndiaToday,"The Indian mission issued a detailed list of the Indians who were killed in the ghastly incident.
https://t.co/LAziGeORgK"
IndiaToday,"Watch the CCTV footage that led cops to the four men who raped, killed #Hyderabad woman doctor.
(@arvindojha)
#DishaCase https://t.co/8KqeBMAz4N"
IndiaToday,"#DelhiFire
 The Aam Aadmi Party (AAP) and the Bharatiya Janata Party (BJP) held each other accountable for the incident that killed 43 people and injured many.
https://t.co/DFEt3CTnFt"
IndiaToday,"Al least 43 people have been killed in Anaj Mandi inferno
https://t.co/O8g5zCU9r3"
IndiaToday,"#DelhiFire | Over 40 killed in #AnajMandi incident. Watch @sushantm870 and @kamaljitsandhu report from ground. 
#ITVideo 
More videos: https://t.co/t0nhwXwH1B https://t.co/ypBxfpYcmP"
IndiaToday,"#Delhi government orders a magisterial probe into the #AnajMandi fire incident in #RaniJhansiRoad that killed at least 43 people.
#DelhiFire
https://t.co/dxSZ15ZaXy"
IndiaToday,"43 killed in massive fire in #Delhi's #AnajMandi, ministers rush to spot as rescue operations go on.
#DelhiFire Live Updates: https://t.co/e4Dv6XfLT2 https://t.co/uq8T8x8EZO"
IndiaToday,"Massive fire breaks out inside building at Delhi's Anaj Mandi; 35 killed. @AajGothi and @sushantm870 give us more details. 
#ITVideo 
More videos: https://t.co/t0nhwXwH1B https://t.co/6V4rkWrecg"
IndiaToday,"35 killed in huge fire in #Delhi's #AnajMandi, over 50 injured as blaze trapped many in building.
Read full story: https://t.co/gdb83DqX3y https://t.co/KbjrlTuQQs"
IndiaToday,"32 killed in huge fire in #Delhi's #AnajMandi, over 50 injured as blaze trapped many in building.
Read full story: https://t.co/gdb83DqX3y https://t.co/cw7YbzzW6w"
IndiaToday,"#Mumbai | The girl and her boyfriend also sprayed a mosquito killer on Bennett Rebello as he was alive even after he was stabbed. @mustafashk

https://t.co/jH4WZ4s9Gn"
IndiaToday,"BJP leader Abhijit Roy Choudhury was killed when his car collided with a truck at Baharampur in Murshidabad district.

https://t.co/YZy4Qx15gc"
IndiaToday,"The family of the Pune BPO employee, who was gangraped and killed by two men in November 2007, reacts to #HyderabadEncounter.
#ReporterDiary (@PKhelkar)
More Videos: https://t.co/FAHzdk9TO8 https://t.co/rtBtyV2iFi"
IndiaToday,"The father of the #UnnaoVictim says the accused should either be killed like in the Hyderabad gang rape case, or hanged.
(By @neelanshu512)
https://t.co/6M4bdzVV2C"
IndiaToday,"The accused were killed by the Cyberabad Police a few days after they raped and killed a 26-year-old woman. 
https://t.co/hf2j7Vj5Xy"
IndiaToday,"#HyderabadEncounter | The police's statement comes after the four accused were killed in an encounter earlier today
https://t.co/2bCzyf0dfD"
IndiaToday,"#Hyderabad rape accused killed in encounter. Law has done its duty, says Telangana top cop. India Today TV's @Ashi_IndiaToday and @nagarjund bring us details.
Watch #IndiaFirst with @gauravcsawant
Live: https://t.co/4fqxBWbTYl
#HyderabadEncounter https://t.co/gymKJN9dk0"
IndiaToday,"Shooter killed, at least 11 hurt at Pensacola Navy base
https://t.co/8HN6u98za6"
IndiaToday,"Residents of the city recall the encounter in which three people who allegedly threw acid on two engineering girl students in 2008 were killed when Sajjanar was Superintendent of Police here.
https://t.co/SP3bSbdydG"
IndiaToday,"India Today's @Ashi_IndiaToday reports live from the spot where all 4 accused of #Hyderabad gangrape and murder case were killed.
#ITVideo 
https://t.co/U5i9Ckye3E https://t.co/fKBDKS4v1O"
IndiaToday,"#Hyderabad rape accused killed: Listen in to what Apna Dal MP Anupriya Patel said.
#ReporterDiary by @mausamii2u  
More videos: https://t.co/FAHzdjSiWA https://t.co/hy7qw2XyFh"
IndiaToday,"All 4 #Hyderabad gangrape and murder case accused killed in police encounter; Mayawati lauds move
#ITVideo
Live: https://t.co/4fqxBVUizL https://t.co/xuuEgXtw3n"
IndiaToday,"#DishaCase | All four accused in the horrific #Hyderabad rape-murder case killed. Listen in to what Disha's uncle said.
#ITVideo
More videos: https://t.co/6y4CyQrmhW https://t.co/bOhYMZsaZM"
IndiaToday,"#DishaCase | All four accused in #Hyderabad rape case killed.
#ITVideo
More videos: https://t.co/6y4CyQrmhW https://t.co/4lO7WWkA2G"
IndiaToday,#Breaking #Hyderabad  All 4 accused in rape and murder case killed in police encounter. All updates here. https://t.co/79odRpvBzU
IndiaToday,"#HyderabadHorror: Four accused in the rape and murder case killed in a police encounter. 
#Breaking
https://t.co/ULzqkuXMdM"
IndiaToday,"Fed up with constant harassment and torture, two women killed their alcoholic husband in Mumbai.
(@divyeshas)
https://t.co/z6ZeRux6E7"
IndiaToday,"The family of a 62-year-old doctor who allegedly killed his female employee before shooting himself, suspect that a financial dispute led to the incident.
https://t.co/gQfXKBzGbD"
IndiaToday,"Unnao rape survivor: Thrashed by 5 accused, stabbed &amp; set on fire
#ITVideo (@ShivendraAajTak)
More videos: https://t.co/6y4CyQ9Lqo https://t.co/rcTtIDA7Dj"
IndiaToday,"According to the victim's statement, the Unnao rape victim said she was beaten up by the five men who then stabbed her and burned her alive. @abhishek6164 
https://t.co/4KsJulyXl6"
IndiaToday,"One jawan was killed in Gurez and three others in Tangdhar.
(@ashraf_wani)
https://t.co/h0LoHLFpa0"
IndiaToday,"Fire at ceramics factory in Sudan killed 28 people on Tuesday.
https://t.co/bRUgRPScUP"
IndiaToday,"Ex-gratia of Rs.1 lakh to be paid to kins of civilians killed in J&amp;K: MHA
Parliament Winter Session Live News Updates: https://t.co/8FmagZLYSZ https://t.co/0JOnQUEHVl"
IndiaToday,"As many as 157 terrorists have been killed so far in 2019, said G Kishen Reddy, Minister of State for Home Affairs.
(By @kamaljitsandhu)
https://t.co/ByxRxZnSLH"
IndiaToday,"47-year-old man killed in Ahmedabad after being hit by Congress MLA's car.
https://t.co/sJhIYuVi0T"
IndiaToday,"#Exclusive
The sister of the Hyderabad doctor, who was mercilessly killed, narrates the last conversation she had with her.
(@chitraaum)
 #ITVideo
More videos: https://t.co/NounxnP7mg https://t.co/fQaQkiCDgD"
IndiaToday,"#Exclusive
@chitraaum speaks to the father and sister of the Hyderabad doctor who was raped and murdered brutally.
#ITVideo
More videos: https://t.co/NounxnP7mg https://t.co/VSFxyPB1wC"
IndiaToday,"KCR in Delhi to attend a grand wedding reception but hasn't visited the house of the Hyderabad doctor who was brutally killed. @ashi_IndiaToday shares more details.
(@puneetaajtak)
#TheBurningQuestion
More videos: https://t.co/NounxnP7mg https://t.co/Pn9Om6u7Ap"
IndiaToday,"#Chhattisgarh: Judicial probe reveals that police killed 17 persons in cold blood in a staged gunfight at Sarkeguda in Bijapur district on June 28, 2012.
https://t.co/SPuaWDHfLf"
IndiaToday,"#Coimbatore: At least 17 people, including ten women and three children, were killed
(@shalinilobo93)

https://t.co/rUE4BLuNpf"
IndiaToday,"24 Tunisians killed in bus crash
https://t.co/5t4NYeNRRp"
IndiaToday,"According to police, Rohit climbed on a 3-storeyed building trying to attempt suicide demanding capital punishment to four accused who raped and killed the doctor.
https://t.co/FgdWeQEaZR"
IndiaToday,"Two people were killed in the attack. 
https://t.co/YvjWukfNVf"
IndiaToday,"At least seven people were killed and 11 others injured after a private passenger bus collided head-on with an oil tanker on National Highway 34 in #Murshidabad district, West Bengal.
https://t.co/bvuuaqJ3fz"
IndiaToday,"The violence erupted two-and-a-half years after a van and knife attack in the same area killed 8 people
https://t.co/OJl14171yZ"
IndiaToday,"Abducted, killed, set ablaze! Hyderabad doctor's murder shocks India.  Here's the report.
#6PMPrime LIVE at https://t.co/4fqxBVUizL https://t.co/oG8hLy8iGh"
IndiaToday,"A 26-yrs-old veterinary doctor found murdered
#ITVideo (@Ashi_IndiaToday)
More videos: https://t.co/NounxnP7mg https://t.co/ZQV02JiVkS"
IndiaToday,"A picture of a butterfly with snake head-like wings is doing the rounds on social media with the claim that its venom has killed 150 people in three days
#FactCheck (@NikhilRampal1 )
https://t.co/kvsL0M14iL"
IndiaToday,"The broken window pane, smashed wind screen, strewn pieces of glasses, blood stains inside PCR van narrate the gory tale that the police party might have faced during the Naxal attack, in which 4 cops were killed. Watch @aajtak87's exclusive ground report.
#ReporterDiary https://t.co/EchSX5JdOW"
IndiaToday,"#Jharkhand: 3 cops killed in ambushed by Naxals
https://t.co/FSeC6J6Kl1"
IndiaToday,"Bhayyu Maharaj had allegedly killed himself with a revolver at his bungalow on June 12 last year.
https://t.co/oEDqDR6Czu"
IndiaToday,"According to the CBI, Pandya was killed to avenge the 2002 communal riots in Gujarat.

https://t.co/XNcO6M54FC"
IndiaToday,"A police officer was killed in a road accident during a regular checking routine in front of a local law college in Odisha's Baripada.
https://t.co/Rm6HSnBmCT"
IndiaToday,"A day after four Indian Army personnel and two others were killed in an avalanche in Siachen, Defence Minister Rajnath Singh has expressed sadness and condoled the tragic deaths.
https://t.co/J4GnLY8MmE"
IndiaToday,"The Punjab govt conceded to the demands raised by the family of a Dalit man, who was brutally killed in Sangrur. @manjeet_sehgal
https://t.co/7z31s37nPU"
IndiaToday,"Nine of those killed were civilians while the rest were rebels.

https://t.co/oUBYCn1kGe"
IndiaToday,"Most of my Heroes, artist Vijay Jodha's exhibition on the 1984 anti-Sikh riots in Delhi is a tribute to the forgotten victims who were killed after the assassination of Indira Gandhi.
(Report: @patelanandk)

https://t.co/kq8d5aNktq"
IndiaToday,"While Islamic State has lost nearly all its territory in Syria and US forces killed its former leader last month, it is still seen as a global threat
https://t.co/sPTMXoCbO7"
IndiaToday,"Israel killed an Islamic Jihad field commander on Tuesday, sparking cross-border rocket salvoes by the militant group
https://t.co/BABKWzT5vD"
IndiaToday,"The fighting erupted early Tuesday after Israel killed a senior commander in the Islamic Jihad militant group
https://t.co/MyrAB22Vr8"
IndiaToday,"The lone wild elephant had killed several people in the past couple of months.
https://t.co/j42GRKAs9p"
IndiaToday,"JD(U) MLA Ramesh Singh Munda was killed in 2008 while  addressing a function at a school in Jharkhand.
(@satyaje45420348)

https://t.co/NtAWTcUu9r"
IndiaToday,"#CycloneBulbul | According to reports, 10 people were killed in West Bengal, two others died in nearby Odisha state.
(@manogyaloiwal )
https://t.co/6JABTqDNw4"
IndiaToday,"Five people were killed in state's North Parganas district alone.
#CycloneBulbul

https://t.co/YCnVKWtY9F"
IndiaToday,"The wife and mother of a doctor allegedly killed his paramour and her son by burning them alive in Rajasthan's Bharatpur.
(@rohit0 )
https://t.co/FbOI938buo"
IndiaToday,"Some Maoists are also suspected to have been killed in the exchange of fire and the security forces are combing the area, the officials said.
https://t.co/hHsorObbZU"
IndiaToday,"@manjeetnegilive @Geeta_Mohan CORRECTION: 3 Khalistani terrorists, who were killed in Operation Bluestar, shown in Pak promotional video. Watch this report by @manjeetnegilive &amp; @Geeta_Mohan. #ITVideo
More videos at https://t.co/NounxnP7mg"
IndiaToday,"Gunmen killed nine women and children in the bloodiest attack on Americans in #Mexico for years.
https://t.co/AZNcaFw3LC"
IndiaToday,"It is suspected that the woman was first murdered in the flat and then her body was pushed down the 18th floor 
https://t.co/UcN3CcMzjA"
IndiaToday,"A six-year-old boy from Bihta in Patna and an 18-month-old girl killed in stampede | @rohit_manas 

https://t.co/ca0ysALznF"
IndiaToday,"At least 255 people have been killed in two major waves of protests in the past month.

https://t.co/BpMqsqegHJ"
IndiaToday,"Four people were killed and at least three were wounded at a #Halloween night party shooting at a rental house in San Francisco Bay Area community in #California.
https://t.co/ZPaziAsxcb"
IndiaToday,"Murshidabad: The mortal remains of labourers killed in #JammuAndKashmir were handed over to their families in Bokhara Bahal Nagar village
#WestBengal 

https://t.co/CxUDgW01wd"
IndiaToday,"At least 62 people were killed and many others injured as a fire broke out on Tezgam Express in Pakistan after a gas canister carried by a passenger exploded. @hamzaameer74 gives us more details. #ITVideo

More Videos: https://t.co/Nounxo6IKQ https://t.co/O1pE1eZLoO"
IndiaToday,"Pentagon released first images from commando raid in #Syria in which Abu Bakr al-Baghdadi was killed

https://t.co/k4bzmn5Nmb"
IndiaToday,"The curious case of Cyanide Jolly. Six family members killed over 14 years. @Itsgopikrishnan gets us more on this.
#InDepth LIVE at https://t.co/4fqxBVUizL with @ShivAroor https://t.co/CCKsFXzu8H"
IndiaToday,"He was the fourth trucker killed by terrorists in south Kashmir in the past three weeks.

https://t.co/J7PcDdBTcA"
IndiaToday,"""He should have been killed years ago. Another president should have gotten him, but to me, it was very important,"" @realDonaldTrump said.

https://t.co/GLbPvhg0ZS"
IndiaToday,"'Let us see if he is killed in reality or not'

https://t.co/7ijcu2fjpq"
IndiaToday,"ISIS leader Abu Bakr al-Baghdadi killed in US raid, confirms US President @realDonaldTrump. #ITVideo
More videos at https://t.co/NounxnP7mg https://t.co/KpZAzA3ljD"
IndiaToday,"ISIS chief Abu Bakr al-Baghdadi was the target of a US military raid in north-west #Syria. Reports claim that he has been killed. @gauravcsawant joins in with more details.
#ITVideo
More Videos: https://t.co/NounxnP7mg https://t.co/CN7Ivzon84"
IndiaToday,"Iraq was informed by sources in Syria that Islamic State leader Abu Bakr al-Baghdadi has been killed
https://t.co/KhOb9cMqFe"
IndiaToday,"More than 20 killed as anti-government protests grip #Iraq
https://t.co/nXGJVcnxQS"
IndiaToday,"#FactCheck
Is actress Swara Bhaskar running a campaign seeking justice for Kamlesh Tiwari, Hindu Samaj Party leader who was murdered in Lucknow?
(Report: @Ami_Amanpreet)
https://t.co/r3bJcrLvdM"
IndiaToday,"At least 82 people were killed when Hagibis lashed central and eastern Japan with heavy rains and high winds.
https://t.co/pIwqJyDLGI"
IndiaToday,"Terror crackdown in the valley: In a major win, the last member of the Zakir Musa terror group, Abdul Hamid Lelhari has been killed by the security forces.
Watch #IndiaFirst with @gauravcsawant: https://t.co/5HWNQhzi8S https://t.co/Mv1OtQqcJ9"
IndiaToday,"Protests break out after Amrita College of Engineering student killed self over alleged harassment by the management. Some students speak to @nolanentreeo on their demands. #ReporterDiary

More videos: https://t.co/FAHzdk9TO8 https://t.co/njkYSaNT7Y"
IndiaToday,"3 local militants associated with Ansar Ghazwat-ul-Hind were killed yesterday: J&amp;K DGP Dilbag Singh
#ITVideo
More Videos: https://t.co/NounxnP7mg https://t.co/ENNiMmgRmw"
IndiaToday,"Post-mortem report reveals that #KamleshTiwari was  stabbed 15 times !
https://t.co/5KpKyOL2U2"
IndiaToday,"Sandeep Gadoli was killed in a fake encounter by Gurugram Police on alleged orders of Binder Gujjar in a hotel in Mumbai, Maharashtra in 2016.
(@divyeshas)
https://t.co/c6qkXFN7NE"
IndiaToday,"Deepika Padukone recently said that living with Ranveer Singh before marriage would have killed the excitement.

https://t.co/9uJkzHE1q6"
