Date,User,Tweet
2022-04-04 11:02:00+00:00,TimesNow,"In yet another shocking incident, a businessman along with his friend was allegedly robbed by two bike-borne men near the Yamuna Sports Complex.

#Delhi #Crime 

https://t.co/nAVAIzanwi"
2022-04-03 19:30:00+00:00,TimesNow,"Ex-Indian Idol contestant robbed in Delhi's Moti Nagar, cops hunt for robbers

#Delhi #MotiNagar #Crime #IndianIdol 

https://t.co/vKFBjA71OV"
2022-04-03 15:30:00+00:00,TimesNow,"Ex-Indian Idol contestant robbed in Delhi's Moti Nagar, cops hunt for robbers

#Delhi #MotiNagar #Crime #IndianIdol 

https://t.co/vKFBjzPqXn"
2022-04-03 06:19:24+00:00,IndiaToday,"Bike-borne miscreants looted the petrol pump staff in #Ghaziabad and robbed Rs 25 lakh on March 28. Police arrested an accused after a brief gunfight and also recovered Rs 9.75 lakh cash from his possession.
@TanseemHaider 

https://t.co/XHPNg1sKTJ"
2022-04-03 06:00:01+00:00,TimesNow,"Delhi man attacks brother-in-law; cooks up fake robbery story to mislead cops

#Delhi #crime 

https://t.co/Jrk4cMmPtj"
2022-03-31 08:42:19+00:00,IndiaToday,"A group of unidentified men robbed around Rs 2 crore from the car of a person after snatching its keys in the Rohini area. Probe underway.

#Delhi | @arvindojha 

https://t.co/XdGqa71kn8"
2022-03-28 14:47:39+00:00,TimesNow,"#UPHateHorror

A murder is a law &amp; order problem but in this case a neighbor, a known person committed the crime. It is impossible for the police to stop it. This is not a highway robbery: @ishkarnBHANDARI in conversation with @PadmajaJoshi on #IndiaUpfront https://t.co/nnuxEzLf7S"
2022-03-25 14:15:46+00:00,IndiaToday,"A father-son duo, wanted in a robbery and murder case of 2020, were arrested by the Delhi Police on Wednesday
#crime #delhi 
(@TanseemHaider) 
https://t.co/R2Rew7bMBe"
2022-03-24 11:54:39+00:00,IndiaToday,"A collection agent was robbed of Rs 2 lakh at gunpoint on Wednesday near Ajmeri Gate in Jaipur
#Jaipur #Rajasthan 
https://t.co/TZm4M2rBAR"
2022-03-22 14:17:43+00:00,IndiaToday,Govt has cheated and robbed the people of India: Congress spokesperson @drshamamohd on fuel price hike | #TTP with @PreetiChoudhry https://t.co/IKT3kjSYkx
2022-03-16 10:38:54+00:00,IndiaToday,"An Italian tourist was robbed of her phone on Narain Singh Road in Jaipur
#Jaipur 
https://t.co/cWMpaTORgF"
2022-03-11 23:20:00+00:00,TimesNow,"Rs 1.1 cr robbery: Delhi Police arrest five men from Trans Yamuna; accused donated Rs 1 lakh to temple after loot

#DelhiPolice 

https://t.co/Y0jDGs6C4c"
2022-03-11 09:50:00+00:00,TimesNow,"Five people were arrested by the Delhi police for an alleged robbery of Rs. 1.1 crore in North Delhi’s Civil Lines area.

#Delhi #Crime 

https://t.co/1eGK60wntl"
2022-03-11 08:29:44+00:00,TimesNow,"Five people were arrested by the Delhi police for an alleged robbery of Rs. 1.1 crore in North Delhi’s Civil Lines area.

#Delhi #Crime 

https://t.co/1eGK60fkrl"
2022-03-08 06:35:24+00:00,IndiaToday,"The Mumbai police have arrested a gangster wanted in several offences of extortion, murder, attempt to murder, dacoity, robbery and supari killing from Bengaluru.
#Mumbai #Bengaluru 
https://t.co/6iJGLxLci0"
2022-03-08 05:20:00+00:00,TimesNow,"#Pune: An auto rickshaw driver &amp; his assistants allegedly robbed two college students at knifepoint

#Crime 

https://t.co/mjlSh7xe5F"
2022-03-07 14:42:54+00:00,IndiaToday,"Two children were robbed of their scooter at gunpoint on Sunday night in Punjab's Pathankot 
#crime #Punjab #news 
https://t.co/NElza0NA1r"
2022-03-06 13:03:49+00:00,TimesNow,"#Hyderabad: A 19-year-old boy in #Telangana, who allegedly robbed three youngsters, was arrested by the police 

#Crime 

https://t.co/8Ym0XwzGKO"
2022-03-05 11:43:00+00:00,TimesNow,"#Pune: A domestic help allegedly robbed gold ornaments worth lakhs from her owner’s house in the Deccan area.

https://t.co/nhqnNgTZGw"
2022-02-25 06:29:39+00:00,IndiaToday,"Andhra Pradesh police cracked a robbery case and recovered gold jewellery worth around Rs 3 crore from Kawardha in Chhattisgarh.
#AndhraPradesh #Chhattisgarh #News 
https://t.co/s4J9Pf0UfH"
2022-02-24 11:13:59+00:00,IndiaToday,"A man wearing a mask attacked the house of an elderly woman and robbed her of gold jewellery and mobile phone in #Chennai.

https://t.co/oamY2XhZxh"
2022-02-22 20:30:00+00:00,TimesNow,"#Hyderabad: Three men under the pretext of taking a lift made the driver halt the truck at an isolated spot and robbed him of property worth Rs 44 lakh from their possession.

https://t.co/2SCL8YWsPc"
2022-02-22 13:40:00+00:00,TimesNow,"#Hyderabad: Three men under the pretext of taking a lift made the driver halt the truck at an isolated spot and robbed him of property worth Rs 44 lakh from their possession.

#Crime 

https://t.co/2SCL8YWsPc"
2022-02-19 15:14:00+00:00,TimesNow,"In a good win for the Delhi police, two men, who were involved in snatching and robbery on high-end racing bikes were arrested during picket checking in north Delhi.

#DelhiPolice 

https://t.co/MtkQSq53vd"
2022-02-18 13:47:55+00:00,IndiaToday,"Police have arrested four men who made a robbery attempt while riding a stolen car and fled on foot after their car met with an accident in #Chandigarh.
#Crime 

https://t.co/zykzyDoRRm"
2022-02-16 09:25:42+00:00,IndiaToday,"The accused robbed the iPhone of Congress MLA’s wife when she was out for a morning walk. #Bengaluru

https://t.co/2gajHBno2t"
2022-02-16 07:38:27+00:00,IndiaToday,"Police said that the miscreants cut open the tin sheets to enter the storage area and fled away with equipment worth lakhs of rupees. #Robbery

https://t.co/JdTNuRji85"
2022-02-15 11:40:10+00:00,IndiaToday,"The 34-year-old photojournalist was robbed of Rs 15,000 on Sunday evening, said #Mumbai Crime Branch officials.

https://t.co/pA81hY1Xqt"
2022-02-15 07:20:00+00:00,TimesNow,"In yet another incident of crime, a photojournalist was robbed by two men using a 'toy gun' outside NSCI club in Worli area of #Mumbai 

#Crime 

https://t.co/KH6OnZWs4z"
2022-02-14 08:21:02+00:00,IndiaToday,"#Delhi | A snatcher involved in robbery and attempt to murder cases grabbed the service pistol of a constable and opened fire at the police in attempt to flee from police custody in #Narela.
(@TanseemHaider)

https://t.co/EiIrdU36yr"
2022-02-14 07:27:37+00:00,CNNnews18,"PM Modi at Kanpur Dehat: Uttar Pradesh was robbed by previous governments. Those who keep changing allies, how can they be trusted in serving you?

#BattleForStates 

#ElectionsWithNews18 https://t.co/Xl3byhtUy6"
2022-02-13 06:54:32+00:00,IndiaToday,"#Delhi police arrested three transgender in a robbery case.
(@TanseemHaider)

https://t.co/zqu11x1arC"
2022-02-13 01:03:00+00:00,TimesNow,"#Delhi: Domestic help strangles 72-year-old woman to death for resisting robbery bid.

https://t.co/eE7vvEdR2Y"
2022-02-12 12:27:00+00:00,TimesNow,"A police constable made a dramatic arrest of an armed miscreant who tried to escape after an alleged robbery bid at a jewellery store.

#Pune 

https://t.co/NXFvfB3VeA"
2022-02-10 16:18:41+00:00,IndiaToday,"A maid sedated a woman and her two daughters and got the house robbed by bringing in four men in Gurugram 
#Crime 
https://t.co/lIXSh9yE7A"
2022-02-10 11:15:18+00:00,IndiaToday,"#Pune: Two motorcycle-borne men robbed a medical shop owner at gunpoint in Wanwadi
#Maharashtra #Crime 
https://t.co/GaeKDiJiIc"
2022-02-09 04:58:26+00:00,IndiaToday,"#Delhi: A 40-year-old woman got severely injured while she was trying to resist an alleged robbery in the Shahdara area.

https://t.co/YPQEXxi6sh"
2022-02-09 03:10:00+00:00,TimesNow,"The second victim approached the police after hearing about the first robbery incident on campus.

#Mumbai #Crime 

https://t.co/8jkXdNcOzP"
2022-02-08 17:00:22+00:00,IndiaToday,"A video of AAP CM candidate Bhagwant Singh Mann has gone viral where he can be heard saying that Kejriwal robbed everything from a family whose daughter was about to get married.
#AFWAFactCheck
Read more: https://t.co/fVX3tyhc60 https://t.co/riSk1CWxgH"
2022-02-08 11:34:19+00:00,IndiaToday,"Bike-borne miscreants robbed a trader of Rs 1.90 lakh near the Bihar Legislative assembly building in Patna on Monday.
#Bihar #Patna 
https://t.co/911524EgDF"
2022-02-07 11:13:29+00:00,IndiaToday,"As per the police, one of the accused who has been arrested has been involved in several cases of robbery.

#Crime #robbery 

https://t.co/vkzVHl1EIB"
2022-02-07 00:52:42+00:00,ndtv,"61-Year-Old Man Dragged From Car, Thrashed, Robbed By 2 Bikers In Delhi https://t.co/njDdMvagm9 https://t.co/nJ8zZ0gZxg"
2022-02-06 20:33:00+00:00,TimesNow,"#Delhi: Elderly man dragged out of car, thrashed &amp; robbed by duo in Rohini; probe on

https://t.co/RCSurZnPRr"
2022-02-05 13:13:00+00:00,TimesNow,"Pune: Techie assaulted, robbed of laptop &amp; cash by 4 men in broad daylight; probe on.

#Pune #Crime 

https://t.co/QkLP8NqEi8"
2022-02-03 13:58:36+00:00,TimesNow,"3 unidentified miscreants robbed around Rs. 1 crore from an office at 'gunpoint' in the Mulund area of Mumbai. 
A case has been registered against them. https://t.co/4kxovykxjv"
2022-02-03 10:41:39+00:00,ndtv,"#NDTVBeeps | On CCTV, Rs 1 Crore Robbed At Gunpoint From Mumbai Office https://t.co/8caWOtPj2C"
2022-02-03 10:34:58+00:00,TimesNow,"#Live | There has been a 70% reduction in dacoities under the BJP government in Uttar Pradesh. There has been a 69% tax reduction in robbery, 29% in murder, 30% in rape and 35% in kidnapping: @AmitShah 

#March10WithTimesNow #UttarPradeshElections https://t.co/jib2GxqJHy"
2022-02-01 10:19:59+00:00,ndtv,"#NDTVBeeps | YouTuber Chased, Robbed By Monkeys In Viral Video https://t.co/ODvYi9AVXu"
2022-01-29 14:28:34+00:00,IndiaToday,"Delhi Police arrested three accused who were involved in the Shalimar Bagh robbery case and recovered a gold chain, a diamond ring and a mobile phone

#Crime #Delhi (@TanseemHaider) 

https://t.co/wMZIx2fXbp"
2022-01-29 04:04:00+00:00,TimesNow,"The mob brutally assaulted the youth over suspicion of robbery.

#Bihar #Crime 

https://t.co/9IEDkKAeij"
2022-01-29 02:42:00+00:00,TimesNow,"The mob brutally assaulted the youth over suspicion of robbery.

#Bihar #Crime
https://t.co/9IEDkKAeij"
2022-01-28 16:11:45+00:00,IndiaToday,"Police arrested three persons in connection with the crime and the officials claimed that the robbery caused a loss of Rs 1.45 crore to petrol stations and railways last year.

#Jaipur 

https://t.co/xXtGK84AEk"
2022-01-28 10:22:48+00:00,IndiaToday,"During interrogation, the accused revealed that they are drug addicts and to fulfill their needs, they committed the robbery to get easy money. 
#Delhi #Crime 
(@TanseemHaider)
https://t.co/HUpI7yy8xv"
2022-01-27 12:50:08+00:00,IndiaToday,"The Meerpet police in Hyderabad cracked a robbery case within four hours of crime being reported and arrested the accused on Thursday. 

https://t.co/RtFTW9QVMU"
2022-01-27 09:14:53+00:00,IndiaToday,"JP Nagar Police has busted a vehicle theft gang of six members including three minors who were allegedly actively involved in multiple motor vehicle thefts and robbery cases across the city.

https://t.co/qb2O3PvR0K"
2022-01-27 05:40:00+00:00,TimesNow,"A 23-year-old woman has complained that two men robbed her of her mobile phone and gold chain in Pune.

#Pune #Crime 

https://t.co/HCegRqE40l"
2022-01-24 03:31:12+00:00,TimesNow,"#Bengaluru: A robbery was caught on a CCTV camera; the accused has been arrested by the cops. 

Deepak with more inputs. https://t.co/BcpNuawVZR"
2022-01-22 06:36:01+00:00,IndiaToday,"In a daylight robbery incident, bike-borne miscreants allegedly looted Rs 3 lakh from a person in Guwahati
#Guwahati #News #India 
(@hemantakrnath)
https://t.co/mHxpj7bgG0"
2022-01-20 11:36:46+00:00,IndiaToday,"A hi-tech security system from the USA averts robbery in UP's #Kanpur.

https://t.co/PtRd1pFFgV"
2022-01-20 03:29:07+00:00,IndiaToday,"#Agra: 200 kg silver, Rs 1 lakh cash robbed at gunpoint

#Crime 
https://t.co/UM1oHbi7lB"
2022-01-17 19:30:00+00:00,TimesNow,"The two thieves who brutally robbed a 27-year-old Marieke Bayens at gunpoint on a California street were not after her purse but...

#Buzz 

https://t.co/vuLLd3gYI1"
2022-01-17 13:50:00+00:00,TimesNow,"The two thieves who brutally robbed a 27-year-old Marieke Bayens at gunpoint on a California street were not after her purse but...

#Buzz 

https://t.co/vuLLd3yzzz"
2022-01-17 12:56:09+00:00,IndiaToday,"Police also seized country made pistols, cartridges, cash and vehicles from their possession. #Robbery #Patna

https://t.co/Ct59OZ5I5g"
2022-01-17 10:20:00+00:00,TimesNow,"#Bengaluru: In a broad daylight robbery, a robber decamped with gold worth over Rs 78 lakh from a BTM Layout bank.

https://t.co/nJIhnw6Z6K"
2022-01-16 15:00:01+00:00,TimesNow,"The 3 suspects were arrested within 24 hours of the robbery.

#Delhi #Crime 

https://t.co/OQJyxAl9RF"
2022-01-15 06:12:00+00:00,TimesNow,"Delhi: Man fakes own kidnapping, robbery after losing money in cricket betting, arrested 

#DelhiPolice #Crime 

https://t.co/JVLrWoVdEA"
2022-01-11 21:30:00+00:00,TimesNow,"Two LAPD police officers were fired for playing Pokemon Go instead of responding to a robbery call.

#Buzz 

https://t.co/WtMZZXrwzM"
2022-01-11 14:25:50+00:00,IndiaToday,"#Guwahati: Hungry thief cooks Khichdi in the middle of robbery; gets caught
#News 
(@hemantakrnath)
https://t.co/nO9Rx6ZUDf"
2022-01-11 14:20:00+00:00,TimesNow,"Two LAPD police officers were fired for playing Pokemon Go instead of responding to a robbery call.

#Buzz 

https://t.co/WtMZZX9VIe"
2022-01-11 10:38:45+00:00,IndiaToday,"A group of six unidentified men reportedly robbed Rs 17.41 lakh at gunpoint from Instakart, Flipkart's delivery station in #Samastipur

#Crime #Bihar 

https://t.co/EW3SYWn1Tt"
2022-01-10 13:31:23+00:00,IndiaToday,"#Gujarat: NRI couple’s bungalow robbed in Ahmedabad; valuables worth Rs 1.30 lakh missing
#Ahmedabad #robbery 
https://t.co/en37jJgCUG"
2022-01-10 03:18:41+00:00,IndiaToday,"‘Chori ki anniversary’: A year after it was first stolen, a woman's car has been robbed again
#Delhi #robbery | @TanseemHaider

https://t.co/3u9qlFTVuP"
2022-01-09 00:30:00+00:00,TimesNow,"Businessman was allegedly robbed of Rs 1.63 crore by three unidentified men in Gujarat

#Gujarat #Crime

https://t.co/jMh9w4xK5T"
2022-01-07 02:55:25+00:00,IndiaToday,"A 25-year-old differently-abled man suffered injuries allegedly after being stabbed by three people for resisting a robbery in the Rohini area.
#Delhi #Crime 
https://t.co/8PTWAS2ReA"
2022-01-04 04:12:16+00:00,IndiaToday,"#TamilNadu: Over Rs 1 lakh was stolen from the reservation counter at #Thiruvanmiyur station
#robbery #railwaystation 
https://t.co/Nh22N0pMPR"
2022-01-04 04:07:35+00:00,IndiaToday,"A railway ticket clerk was threatened with a gun, robbed and left with limbs tied in Tamil Nadu. (By @PramodMadhav6)

https://t.co/MZX85GfYxi"
2022-01-03 14:10:00+00:00,TimesNow,"A 38-year-old man in the national capital was stabbed to death for resisting robbery attempt at the bus stand in northwest Delhi.

#Delhi #Crime 

https://t.co/1ofSnKrj1y"
2022-01-01 10:45:00+00:00,TimesNow,"In order to earn quick money, two men posing as policemen robbed a 73-year-old Australian woman in Hazrat Nizamuddin on Wednesday.

#Delhi #Crime

https://t.co/my9NtAp1uh"
2021-12-31 02:12:53+00:00,republic,Man City star Joao Cancelo subjected to assault during robbery; suffers cuts to his face https://t.co/EBdgFkPxlE
2021-12-30 22:00:00+00:00,TimesNow,"Following the bank robbery, police conducted searches using CCTV footage, a dog squad, and two men were arrested from a slum on Thursday

#Mumbai #BankRobbery 

https://t.co/fZ6cJHi6Kv"
2021-12-27 06:55:59+00:00,IndiaToday,"A transport company's branch manager was assaulted and robbed of Rs 1.3 lakh by two bike-borne men who attacked him with bamboo sticks and a sharp weapon
#news #crime 
https://t.co/ef6HyKMwin"
2021-12-24 20:30:00+00:00,TimesNow,"#Delhi: Man stoned to death, friend injured during ‘Rs 3,000 robbery’ in #SangamVihar

https://t.co/RoApcGJoVH"
2021-12-24 01:35:52+00:00,ndtv,"#Delhi | A 24-year-old man was beaten to death and another person was severely injured for resisting a robbery bid in the Sangam Vihar area of South Delhi on the night of December 20.

Delhi Police has registered a case and arrested one Ramzan Ali.

(ANI)"
2021-12-23 21:33:58+00:00,IndiaToday,"Caught on cam! A man died and his friend suffered injuries after a group of people allegedly beat them up and robbed them in south Delhi’s Sangam Vihar. (By @TanseemHaider)
#CCTV #Robbery #SangamVihar #SouthDelhi #Crime https://t.co/6oR1HLF6Jc"
2021-12-22 21:30:00+00:00,IndiaToday,"This young Ohio man plunged into action after seeing an 87-year-old woman being robbed by a thief

#Trending #RE 

https://t.co/RWTNv24J9V"
2021-12-18 05:41:45+00:00,ndtv,"To Buy Expensive Gift For Girlfriend, 3 Men Robbed A #Delhi House 

Read more: https://t.co/og7eEQnIN2 https://t.co/nwGUMrk95Y"
2021-12-10 12:52:49+00:00,IndiaToday,"Three dreaded criminals who used to commit robbery for living a lavish life were arrested by the Delhi police on Wednesday. Among the three criminals, two are real brothers who are known as ‘Chhota-Bada Jigra Gang’
#delhi #crime 
@TanseemHaider 
https://t.co/wy5Dh69PTY"
2021-12-10 04:15:00+00:00,TimesNow,"#Gujarat woman fabricates robbery story after son sells off gold chain to buy gift for his girlfriend.

https://t.co/U2raaohYnQ"
